Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat_(%),FM,GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,TxBat(V)
2021-08-29,15:53:27.220,58,58,100,50,3,2,250,63,100,39,0.37,0.01,2.07,12.7,10.0,1228,100,0,31.167253 121.356764,49.4,10.16,38,12,34,-37,225,147,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:27.720,55,55,100,46,3,2,250,62,100,39,0.34,0.13,2.07,12.7,10.2,1229,100,0,31.167237 121.356849,49.3,10.26,37,12,54,-39,228,157,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:28.230,60,60,100,43,3,2,100,67,99,33,0.33,0.25,2.12,12.7,10.6,1230,100,0,31.167225 121.356903,48.5,10.47,37,12,55,-23,256,57,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:28.730,68,68,100,36,3,2,100,70,100,31,0.34,0.29,2.18,12.6,10.8,1233,100,0,31.167211 121.356955,46.7,10.77,37,12,75,-9,256,104,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:29.230,68,68,100,30,3,2,100,76,100,27,0.37,0.33,2.23,12.6,10.7,1234,100,0,31.167183 121.357023,43.1,11.64,37,12,64,-3,313,15,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:29.730,75,75,100,30,3,2,100,77,100,26,0.42,0.28,2.30,12.7,10.7,1235,100,0,31.167147 121.357076,38.6,13.01,36,11,43,57,309,10,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:30.230,70,70,100,32,3,2,100,73,100,26,0.46,0.27,2.31,12.7,10.7,1237,100,0,31.167118 121.357107,39.0,13.67,37,11,48,-19,329,4,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:30.730,79,79,100,20,3,2,100,80,99,19,0.47,0.21,2.40,12.7,11.0,1239,100,0,31.167086 121.357129,38.1,14.55,39,12,39,-13,331,-19,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:31.230,76,76,100,29,3,2,250,79,98,24,0.47,0.16,2.47,12.7,10.9,1240,100,0,31.167036 121.357161,38.3,15.22,39,11,43,-10,335,-15,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:31.730,71,71,100,36,3,2,250,90,99,19,0.47,0.09,2.56,12.6,11.0,1241,100,0,31.166983 121.357185,38.8,15.89,39,11,24,-18,335,-74,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:32.230,73,73,100,30,3,2,250,78,97,21,0.47,0.03,2.61,12.6,10.9,1243,100,0,31.166963 121.357193,40.9,16.02,40,12,22,-3,334,-38,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:32.730,65,65,100,38,3,2,250,74,100,21,0.47,0.00,2.65,12.6,11.1,1245,100,0,31.166904 121.357213,41.5,16.26,39,11,25,-23,353,0,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:33.230,68,68,100,35,3,2,250,75,99,27,0.46,-0.01,2.70,12.6,11.0,1245,100,0,31.166843 121.357234,43.7,16.22,40,12,27,-17,355,0,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:33.730,70,70,100,30,3,2,250,71,100,31,0.45,-0.03,2.76,12.6,11.3,1247,100,0,31.166780 121.357255,43.9,16.13,41,12,33,-10,356,5,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:34.230,71,71,100,35,3,2,250,76,100,24,0.45,-0.06,2.77,12.5,10.8,1249,100,0,31.166736 121.357270,46.4,16.20,40,12,14,-3,350,-35,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:34.730,73,73,100,38,3,2,250,78,97,24,0.45,-0.08,2.79,12.5,10.8,1251,100,0,31.166692 121.357287,47.4,16.16,41,12,34,-16,349,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:35.230,67,67,100,33,3,2,250,75,96,26,0.44,-0.08,2.82,12.5,11.1,1252,100,0,31.166624 121.357315,48.2,16.03,41,12,23,-4,344,35,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:35.730,63,63,100,36,3,2,250,69,100,33,0.44,-0.05,2.86,12.6,10.8,1253,100,0,31.166557 121.357344,48.1,15.98,41,12,40,-4,302,32,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:36.230,67,67,100,39,3,2,250,75,100,24,0.44,-0.04,2.89,12.6,10.8,1255,100,0,31.166511 121.357363,48.9,16.01,40,12,48,-3,304,35,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:36.730,73,73,100,29,3,2,250,77,100,27,0.43,-0.04,2.93,12.5,11.1,1256,100,0,31.166464 121.357382,49.2,16.14,40,11,49,-4,305,50,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:37.230,68,68,100,32,3,2,250,73,98,26,0.43,-0.03,2.99,12.6,10.8,1258,100,0,31.166393 121.357406,49.4,16.43,40,11,46,-5,304,41,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:37.730,68,68,100,34,3,2,250,73,99,30,0.43,-0.02,3.05,12.6,10.7,1259,100,0,31.166321 121.357422,49.5,16.96,41,11,55,-4,302,53,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:38.230,67,67,100,32,3,2,250,74,100,26,0.43,-0.01,3.11,12.6,10.4,1261,100,0,31.166272 121.357429,48.9,17.21,41,11,39,-2,299,49,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:38.730,77,77,100,29,3,2,250,80,96,21,0.43,-0.01,3.11,12.6,9.5,1263,100,0,31.166248 121.357431,48.6,17.43,41,11,31,24,258,78,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:39.230,68,68,100,42,3,2,250,75,100,25,0.49,0.06,3.19,12.6,9.7,1264,100,0,31.166151 121.357427,48.1,18.41,42,11,61,-2,254,70,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:39.730,75,75,100,27,3,2,250,78,100,24,0.48,0.06,-3.25,12.6,9.5,1265,100,0,31.166080 121.357409,48.6,19.42,42,11,49,-3,262,29,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:40.230,73,73,100,28,3,2,250,80,100,21,0.48,0.05,-3.19,12.7,9.9,1267,100,0,31.166032 121.357389,51.0,19.99,43,11,32,-2,254,15,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:40.730,70,70,100,32,3,2,250,79,100,21,0.48,0.03,-3.14,12.6,9.6,1268,100,0,31.165984 121.357367,51.9,20.21,43,10,33,-3,255,13,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:41.230,75,75,100,30,3,2,250,79,98,22,0.48,0.02,-3.09,12.6,10.0,1269,100,0,31.165936 121.357339,53.2,20.65,43,10,36,-3,261,22,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:41.730,75,75,100,26,3,2,250,81,99,20,0.49,0.01,-3.00,12.6,9.6,1270,100,0,31.165838 121.357273,57.7,21.19,44,10,55,-4,257,52,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:42.230,79,79,100,25,3,1,100,83,100,20,0.49,0.01,-2.96,12.6,10.0,1271,100,0,31.165814 121.357254,58.4,21.29,45,10,63,-21,258,105,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:42.730,81,81,100,8,3,1,100,82,100,22,0.49,0.01,-2.96,12.6,10.0,1272,100,0,31.165814 121.357254,58.4,21.29,45,10,67,-17,257,131,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:43.230,85,85,100,20,3,1,100,84,100,21,0.48,0.16,-2.79,12.6,10.0,1272,100,0,31.165742 121.357193,59.6,21.76,44,10,86,-60,258,111,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:43.730,89,89,100,14,3,1,100,82,100,20,0.48,0.16,-2.79,12.6,10.5,1275,100,0,31.165742 121.357193,59.6,21.76,44,10,8,-52,254,0,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:44.230,90,90,100,13,3,1,100,95,100,16,0.48,0.16,-2.79,12.6,10.5,1275,100,0,31.165633 121.357070,61.4,22.82,44,10,12,-80,256,0,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:44.730,94,94,100,10,3,1,250,84,98,16,0.39,0.22,-2.56,12.6,10.5,1275,100,0,31.165633 121.357070,61.4,22.82,44,10,20,-10,171,1,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:45.230,79,79,98,26,1,1,250,95,98,15,0.39,0.22,-2.56,12.6,10.5,1275,100,0,31.165548 121.356913,65.1,24.20,44,10,53,-29,122,130,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:45.730,84,84,98,17,1,1,250,88,100,14,0.32,0.24,-2.43,12.7,8.8,1281,100,0,31.165548 121.356913,65.1,24.20,44,10,74,-90,97,26,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:46.230,79,79,98,28,3,1,250,83,100,21,0.32,0.24,-2.43,12.7,8.8,1281,100,0,31.165483 121.356701,65.8,25.52,45,11,118,1,105,1,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:46.730,82,82,98,54,3,1,100,88,100,16,0.25,0.32,-2.11,12.8,8.2,1283,100,0,31.165483 121.356701,65.8,25.52,45,11,100,-22,105,53,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:47.230,82,82,98,54,5,1,100,83,98,18,0.25,0.32,-2.11,12.8,8.2,1283,100,0,31.165483 121.356701,65.8,25.52,45,11,134,-34,109,-31,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:47.730,90,90,100,15,5,1,100,85,98,17,0.29,0.29,-1.80,12.8,8.4,1286,100,0,31.165483 121.356701,65.8,25.52,45,11,136,-32,106,-48,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:48.230,98,98,100,3,5,1,100,81,100,24,0.29,0.29,-1.80,12.8,8.4,1286,100,0,31.165483 121.356701,65.8,25.52,45,11,73,-9,79,0,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:48.730,83,83,100,23,5,1,25,77,100,25,0.27,0.11,-1.41,12.8,8.4,1286,100,0,31.165496 121.356285,66.2,28.29,45,12,102,-3,-66,0,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:49.230,83,83,100,17,5,1,25,76,100,25,0.27,0.11,-1.41,12.8,7.6,1288,100,0,31.165496 121.356285,66.2,28.29,45,12,59,-3,-59,2,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:49.730,85,85,100,15,5,1,25,78,100,27,0.28,0.03,-1.19,12.8,7.6,1288,100,0,31.165553 121.356104,66.0,29.23,43,11,88,-4,1,1,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:50.230,80,80,100,25,5,1,25,81,100,20,0.28,0.03,-1.19,13.0,6.0,1290,100,0,31.165553 121.356104,66.0,29.23,43,11,122,-24,85,27,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:50.730,87,87,100,17,5,1,25,71,100,33,0.26,0.00,-1.02,13.0,6.0,1290,100,0,31.165624 121.355937,64.4,29.78,41,11,123,-34,164,14,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:51.230,77,77,100,26,5,1,25,69,100,37,0.26,0.00,-1.02,12.9,8.0,1292,100,0,31.165624 121.355937,64.4,29.78,41,11,57,-17,235,48,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:51.730,72,72,100,29,5,1,25,66,100,39,0.23,-0.01,-0.82,12.9,8.0,1292,100,0,31.165710 121.355779,64.2,30.48,40,11,70,-54,282,53,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:52.230,69,69,100,36,5,1,25,65,100,40,0.23,-0.01,-0.82,12.7,9.7,1294,100,0,31.165710 121.355779,64.2,30.48,40,11,60,-4,284,-12,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:52.730,71,71,100,31,5,1,25,63,100,41,0.23,-0.01,-0.82,12.7,9.7,1294,100,0,31.165832 121.355612,61.3,31.38,37,10,49,-22,343,2,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:53.230,71,71,100,31,5,1,25,63,100,42,0.19,-0.04,-0.72,12.6,11.0,1298,100,0,31.165832 121.355612,61.3,31.38,37,10,38,-29,348,4,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:53.730,71,71,100,33,5,1,25,65,100,39,0.19,-0.04,-0.72,12.6,11.0,1298,100,0,31.165949 121.355496,60.4,31.96,38,9,30,-7,350,24,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:54.230,77,77,100,28,5,1,25,66,100,38,0.15,-0.07,-0.68,12.5,11.1,1301,100,0,31.165949 121.355496,60.4,31.96,38,9,19,-19,347,36,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:54.730,73,73,100,29,5,1,25,71,100,31,0.15,-0.07,-0.68,12.5,11.1,1301,100,0,31.166065 121.355400,54.6,32.62,40,10,18,-5,346,57,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:55.230,70,70,100,32,5,1,25,65,100,39,0.12,-0.05,-0.68,12.5,11.1,1304,100,0,31.166065 121.355400,54.6,32.62,40,10,79,-32,349,81,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:55.730,72,72,100,23,5,1,25,61,100,45,0.12,-0.05,-0.68,12.5,11.1,1304,100,0,31.166179 121.355309,51.9,32.71,44,10,99,-28,356,21,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:56.230,65,65,100,38,5,1,25,59,100,47,0.09,0.08,-0.57,12.5,10.9,1308,100,0,31.166179 121.355309,51.9,32.71,44,10,94,-3,355,17,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:56.740,64,64,100,27,5,1,25,59,100,47,0.09,0.08,-0.57,12.5,10.9,1308,100,0,31.166179 121.355309,51.9,32.71,44,10,85,-1,350,14,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:57.240,65,65,100,38,5,1,25,58,100,46,0.11,0.05,-0.39,12.5,10.9,1308,100,0,31.166311 121.355227,46.6,-32.08,51,11,64,81,348,-26,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:57.740,65,65,100,37,5,1,25,63,100,42,0.11,0.05,-0.39,12.5,10.7,1311,100,0,31.166311 121.355227,46.6,-32.08,51,11,67,-3,357,23,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:58.240,66,66,100,30,5,1,25,66,100,37,0.16,0.05,-0.31,12.5,10.7,1311,100,0,31.166409 121.355179,40.1,-31.67,59,12,82,-3,352,14,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:58.740,71,71,100,30,5,1,25,67,100,37,0.16,0.05,-0.31,12.5,10.4,1314,100,0,31.166409 121.355179,40.1,-31.67,59,12,53,-2,347,33,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:59.240,76,76,100,17,5,1,25,71,100,34,0.16,0.02,0.06,12.5,10.4,1314,100,0,31.166517 121.355141,37.3,-30.97,66,12,53,-5,319,-38,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:53:59.740,77,77,100,22,5,1,25,73,100,33,0.16,0.02,0.06,12.5,10.8,1317,100,0,31.166517 121.355141,37.3,-30.97,66,12,75,-3,318,1,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:00.240,76,76,100,28,5,1,25,67,100,37,0.17,0.05,0.14,12.5,10.8,1317,100,0,31.166606 121.355125,35.9,-30.15,72,12,37,-2,320,10,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:00.740,75,75,100,27,5,1,25,63,100,41,0.17,0.05,0.14,12.5,10.1,1320,100,0,31.166606 121.355125,35.9,-30.15,72,12,35,-2,319,80,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:01.240,73,73,100,28,5,1,25,62,100,43,0.17,0.05,0.14,12.5,10.1,1320,100,0,31.166692 121.355121,34.0,0.05,76,11,84,2,320,79,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:01.740,71,71,100,27,5,1,25,64,100,42,0.18,0.10,0.19,12.6,10.3,1323,100,0,31.166692 121.355121,34.0,0.05,76,11,66,-3,322,53,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:02.240,67,67,100,35,5,1,25,61,100,44,0.18,0.10,0.19,12.6,10.3,1323,100,0,31.166775 121.355129,32.5,0.75,79,11,123,-5,330,0,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:02.740,65,65,100,33,5,1,25,60,100,46,0.21,0.21,0.35,12.5,10.5,1326,100,0,31.166775 121.355129,32.5,0.75,79,11,112,-3,337,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:03.240,65,65,100,33,5,1,25,64,100,43,0.21,0.21,0.35,12.5,10.5,1326,100,0,31.166857 121.355157,26.4,2.26,85,11,94,-3,341,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:03.740,68,68,100,31,5,1,25,62,100,44,0.26,0.13,0.61,12.4,10.6,1330,100,0,31.166857 121.355157,26.4,2.26,85,11,86,-1,384,11,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:04.240,68,68,100,35,5,1,25,68,100,37,0.26,0.13,0.61,12.4,10.6,1330,100,0,31.166905 121.355192,21.8,3.72,89,11,82,31,378,37,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:04.740,67,67,100,38,5,1,25,62,100,45,0.28,0.07,0.81,12.4,11.1,1333,100,0,31.166905 121.355192,21.8,3.72,89,11,74,33,379,23,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:05.240,66,66,100,38,5,1,25,62,100,42,0.28,0.07,0.81,12.4,11.1,1333,100,0,31.166905 121.355192,21.8,3.72,89,11,84,-2,427,13,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:05.740,71,71,100,33,5,1,25,67,100,39,0.38,0.05,1.01,12.4,11.1,1333,100,0,31.166937 121.355238,19.9,5.51,95,12,87,12,441,51,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:06.240,78,78,100,25,5,1,25,69,100,34,0.38,0.05,1.01,12.4,12.0,1336,100,0,31.166937 121.355238,19.9,5.51,95,12,81,-1,440,9,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:06.740,78,78,100,24,5,1,25,69,100,38,0.38,-0.02,1.32,12.4,12.0,1336,100,0,31.166951 121.355292,20.2,7.87,97,11,46,3,438,4,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:07.240,73,73,100,30,4,1,25,68,100,37,0.38,-0.02,1.32,12.3,12.1,1340,100,0,31.166951 121.355292,20.2,7.87,97,11,15,-35,437,55,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:07.740,68,68,98,31,3,1,25,63,100,43,0.38,-0.05,1.50,12.3,12.1,1340,100,0,31.166946 121.355366,22.7,10.05,103,11,21,-28,430,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:08.240,67,67,98,36,3,1,25,61,100,45,0.38,-0.05,1.50,12.3,11.7,1343,100,0,31.166946 121.355366,22.7,10.05,103,11,17,-4,404,47,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:08.740,65,65,100,38,3,1,25,62,100,45,0.31,0.00,1.61,12.3,11.7,1343,100,0,31.166926 121.355431,24.9,11.34,108,11,18,-1,399,16,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:09.240,65,65,100,36,3,1,25,64,100,41,0.31,0.00,1.61,12.3,11.3,1346,100,0,31.166926 121.355431,24.9,11.34,108,11,28,-9,437,2,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:09.740,69,69,100,33,3,1,25,63,100,41,0.31,0.03,1.76,12.3,11.3,1346,100,0,31.166887 121.355503,24.3,12.72,110,10,23,-3,434,25,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:10.240,67,67,100,28,3,1,25,63,100,42,0.31,0.03,1.76,12.3,11.8,1350,100,0,31.166887 121.355503,24.3,12.72,110,10,3,-5,428,-2,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:10.740,67,67,100,34,3,1,25,64,100,39,0.31,0.03,1.76,12.3,11.8,1350,100,0,31.166843 121.355551,24.8,13.95,117,10,-39,-5,328,-24,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:11.240,71,71,100,26,3,1,25,62,100,42,0.31,0.01,1.93,12.3,10.7,1353,100,0,31.166843 121.355551,24.8,13.95,117,10,17,-3,333,17,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:11.740,67,67,100,33,3,1,25,64,100,39,0.31,0.01,1.93,12.3,10.7,1353,100,0,31.166794 121.355598,25.6,14.34,122,11,42,-4,331,83,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:12.240,73,73,100,30,3,1,25,70,100,33,0.31,0.01,2.03,12.4,10.2,1356,100,0,31.166794 121.355598,25.6,14.34,122,11,118,-12,334,76,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:12.740,79,79,100,18,3,1,25,78,100,25,0.31,0.01,2.03,12.4,10.2,1356,100,0,31.166739 121.355640,26.5,14.55,126,11,103,-15,346,73,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:13.240,79,79,100,26,3,1,25,75,100,26,0.32,0.09,2.31,12.4,10.4,1359,100,0,31.166739 121.355640,26.5,14.55,126,11,98,-20,348,68,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:13.740,84,84,100,15,3,1,25,69,100,29,0.32,0.09,2.31,12.4,10.4,1359,100,0,31.166739 121.355640,26.5,14.55,126,11,83,-18,346,66,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:14.240,82,82,100,11,3,1,25,71,100,33,0.34,0.15,2.71,12.3,10.9,1363,100,0,31.166666 121.355679,26.7,16.06,133,12,91,-6,348,30,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:14.740,77,77,100,24,3,1,25,71,100,32,0.34,0.15,2.71,12.3,10.9,1363,100,0,31.166666 121.355679,26.7,16.06,133,12,75,-10,347,39,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:15.240,80,80,100,15,3,1,25,72,100,34,0.35,0.10,3.00,12.3,10.9,1363,100,0,31.166597 121.355684,27.6,18.44,137,11,85,-29,347,42,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:15.740,79,79,100,22,3,1,25,76,100,28,0.35,0.10,3.00,12.4,10.8,1366,100,0,31.166597 121.355684,27.6,18.44,137,11,90,-40,346,66,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:16.240,76,76,100,25,3,1,25,70,100,37,0.33,0.11,-3.23,12.4,10.8,1366,100,0,31.166525 121.355655,32.5,20.37,140,11,84,-39,346,72,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:16.740,78,78,100,14,3,1,25,72,100,32,0.33,0.11,-3.23,12.4,10.4,1369,100,0,31.166525 121.355655,32.5,20.37,140,11,110,-56,346,65,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:17.240,79,79,100,19,3,1,25,72,100,34,0.27,0.17,-2.86,12.4,10.4,1369,100,0,31.166453 121.355601,34.6,21.75,144,11,110,-57,347,54,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:17.740,77,77,100,18,3,1,25,70,100,35,0.27,0.17,-2.86,12.3,10.6,1372,100,0,31.166453 121.355601,34.6,21.75,144,11,138,-55,344,63,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:18.240,74,74,100,25,3,1,25,72,100,33,0.21,0.17,-2.44,12.3,10.6,1372,100,0,31.166383 121.355494,40.8,23.94,149,12,141,-46,281,60,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:18.740,77,77,100,16,3,1,25,72,100,33,0.21,0.17,-2.44,12.3,10.6,1375,100,0,31.166383 121.355494,40.8,23.94,149,12,179,-37,238,73,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:19.240,74,74,100,20,3,1,25,71,100,34,0.21,0.17,-2.44,12.3,10.6,1375,100,0,31.166350 121.355377,43.1,25.73,153,12,168,-24,125,78,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:19.740,80,80,100,18,3,1,25,74,100,30,0.20,0.19,-2.00,12.4,8.3,1378,100,0,31.166350 121.355377,43.1,25.73,153,12,145,-14,127,82,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:20.240,81,81,98,10,6,1,25,77,100,27,0.20,0.19,-2.00,12.4,8.3,1378,100,0,31.166354 121.355226,44.1,27.91,153,11,138,-31,220,93,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:20.740,82,82,98,13,5,1,25,78,100,27,0.27,0.26,-1.54,12.5,8.8,1380,100,0,31.166354 121.355226,44.1,27.91,153,11,173,-32,221,86,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:21.240,83,83,100,21,5,1,25,87,100,23,0.27,0.26,-1.54,12.5,8.8,1380,100,0,31.166395 121.355102,47.0,29.85,155,11,204,-57,217,98,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:21.740,89,89,100,8,4,1,25,85,100,15,0.34,0.33,-1.06,12.5,9.0,1383,100,0,31.166395 121.355102,47.0,29.85,155,11,183,-44,147,107,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:22.240,99,99,94,8,3,1,25,79,100,27,0.34,0.33,-1.06,12.5,9.0,1383,100,0,31.166475 121.354996,50.7,31.70,159,12,225,-36,32,113,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:54:22.740,77,77,98,20,3,1,25,73,100,33,0.43,0.35,-0.51,12.7,6.7,1385,100,0,31.166475 121.354996,50.7,31.70,159,12,283,-4,-115,171,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
